topic-00	topic-01	topic-02	topic-03	topic-04
422374.44615364075	422374.44615364075	422374.44615364075	422273.74625205994	422273.74625205994
422779.314994812	422779.314994812	422678.941488266	422678.941488266	422678.941488266
423181.5764904022	423181.5764904022	423081.53223991394	423081.53223991394	423081.53223991394
423485.3014945984	423485.3014945984	423485.3014945984	423485.3014945984	423485.3014945984
423888.7765407562	423888.7765407562	423888.7765407562	423888.7765407562	423888.7765407562
424294.6906089783	424294.6906089783	424294.6906089783	424294.6906089783	424294.6906089783
424698.61459732056	424698.61459732056	424698.61459732056	424698.61459732056	424698.61459732056
425103.5249233246	425103.5249233246	425103.5249233246	425103.5249233246	425103.5249233246
425506.69741630554	425506.69741630554	425506.69741630554	425506.69741630554	425506.69741630554
425910.62211990356	425910.62211990356	425910.62211990356	425910.62211990356	425910.62211990356
426315.05489349365	426315.05489349365	426315.05489349365	426315.05489349365	426315.05489349365
426719.5267677307	426719.5267677307	426719.5267677307	426719.5267677307	426719.5267677307
427124.46904182434	427124.46904182434	427124.46904182434	427124.46904182434	427124.46904182434
427529.3548107147	427529.3548107147	427529.3548107147	427529.3548107147	427529.3548107147
427934.35430526733	427934.35430526733	427934.35430526733	427934.35430526733	427934.35430526733
428338.58156204224	428338.58156204224	428338.58156204224	428338.58156204224	428338.58156204224
428741.67585372925	428741.67585372925	428741.67585372925	428741.67585372925	428741.67585372925
429145.3809738159	429145.3809738159	429145.3809738159	429145.3809738159	429145.3809738159
429548.77257347107	429548.77257347107	429548.77257347107	429548.77257347107	429548.77257347107
429952.69083976746	429952.69083976746	429952.69083976746	429952.69083976746	429952.69083976746
430356.61029815674	430356.61029815674	430356.61029815674	430356.61029815674	430356.61029815674
430760.75315475464	430760.75315475464	430760.75315475464	430760.75315475464	430760.75315475464
431164.52646255493	431164.52646255493	431164.52646255493	431063.8153553009	431063.8153553009
431569.6876049042	431569.6876049042	431569.6876049042	431569.6876049042	431569.6876049042
431974.0951061249	431974.0951061249	431974.0951061249	431974.0951061249	431974.0951061249
432376.82485580444	432376.82485580444	432376.82485580444	432376.82485580444	432376.82485580444
432781.74090385437	432781.74090385437	432781.74090385437	432781.74090385437	432781.74090385437
433187.8852844238	433187.8852844238	433187.8852844238	433187.8852844238	433085.9308242798
433591.5026664734	433591.5026664734	433591.5026664734	433490.64564704895	433490.64564704895
433995.7902431488	433995.7902431488	433895.4794406891	433895.4794406891	433895.4794406891
434400.386095047	434400.386095047	434299.4842529297	434299.4842529297	434299.4842529297
434705.5640220642	434705.5640220642	434705.5640220642	434705.5640220642	434705.5640220642
435109.45773124695	435109.45773124695	435109.45773124695	435109.45773124695	435109.45773124695
435513.37456703186	435513.37456703186	435513.37456703186	435513.37456703186	435513.37456703186
435919.3778038025	435919.3778038025	435919.3778038025	435919.3778038025	435919.3778038025
436322.9286670685	436322.9286670685	436322.9286670685	436322.9286670685	436322.9286670685
436728.1222343445	436728.1222343445	436728.1222343445	436728.1222343445	436728.1222343445
437131.7846775055	437131.7846775055	437131.7846775055	437131.7846775055	437131.7846775055
437536.4365577698	437536.4365577698	437536.4365577698	437536.4365577698	437536.4365577698
437941.42150878906	437941.42150878906	437941.42150878906	437941.42150878906	437941.42150878906
438344.3155288696	438344.3155288696	438344.3155288696	438344.3155288696	438344.3155288696
438749.2325305939	438749.2325305939	438749.2325305939	438749.2325305939	438749.2325305939
439153.65982055664	439153.65982055664	439153.65982055664	439153.65982055664	439153.65982055664
439558.5753917694	439558.5753917694	439558.5753917694	439558.5753917694	439558.5753917694
439963.03033828735	439963.03033828735	439963.03033828735	439963.03033828735	439963.03033828735
440368.9453601837	440368.9453601837	440368.9453601837	440368.9453601837	440368.9453601837
440775.945186615	440775.945186615	440775.945186615	440775.945186615	440775.945186615
441179.8679828644	441179.8679828644	441179.8679828644	441179.8679828644	441179.8679828644
441582.7901363373	441582.7901363373	441582.7901363373	441582.7901363373	441582.7901363373
441988.2264137268	441988.2264137268	441988.2264137268	441988.2264137268	441988.2264137268
442391.7021751404	442391.7021751404	442391.7021751404	442391.7021751404	442391.7021751404
442793.67566108704	442793.67566108704	442793.67566108704	442793.67566108704	442793.67566108704
443199.59235191345	443199.59235191345	443199.59235191345	443199.59235191345	443199.59235191345
443605.5061817169	443605.5061817169	443605.5061817169	443605.5061817169	443605.5061817169
444010.4286670685	444010.4286670685	444010.4286670685	444010.4286670685	444010.4286670685
444416.796207428	444416.796207428	444416.796207428	444315.0794506073	444315.0794506073
444821.7158317566	444821.7158317566	444719.9881076813	444719.9881076813	444719.9881076813
445224.63750839233	445224.63750839233	445123.90756607056	445123.90756607056	445123.90756607056
445528.3479690552	445528.3479690552	445528.3479690552	445528.3479690552	445528.3479690552
445933.3221912384	445933.3221912384	445933.3221912384	445933.3221912384	445933.3221912384
446337.7513885498	446337.7513885498	446337.7513885498	446337.7513885498	446337.7513885498
446742.2399520874	446742.2399520874	446742.2399520874	446742.2399520874	446742.2399520874
447146.47126197815	447146.47126197815	447146.47126197815	447146.47126197815	447146.47126197815
447549.41749572754	447549.41749572754	447549.41749572754	447549.41749572754	447549.41749572754
447954.3364048004	447954.3364048004	447954.3364048004	447954.3364048004	447954.3364048004
448358.25276374817	448358.25276374817	448358.25276374817	448358.25276374817	448358.25276374817
448761.2965106964	448761.2965106964	448761.2965106964	448761.2965106964	448761.2965106964
449165.2178764343	449165.2178764343	449165.2178764343	449165.2178764343	449165.2178764343
449571.15840911865	449571.15840911865	449571.15840911865	449571.15840911865	449571.15840911865
449975.23307800293	449975.23307800293	449975.23307800293	449975.23307800293	449975.23307800293
450379.150390625	450379.150390625	450379.150390625	450379.150390625	450379.150390625
450784.09790992737	450784.09790992737	450784.09790992737	450784.09790992737	450784.09790992737
451187.48688697815	451187.48688697815	451187.48688697815	451187.48688697815	451187.48688697815
451592.9551124573	451592.9551124573	451592.9551124573	451592.9551124573	451592.9551124573
451996.8755245209	451996.8755245209	451996.8755245209	451996.8755245209	451996.8755245209
452402.3087024689	452402.3087024689	452402.3087024689	452402.3087024689	452402.3087024689
452805.5851459503	452805.5851459503	452805.5851459503	452805.5851459503	452805.5851459503
453210.6029987335	453210.6029987335	453210.6029987335	453210.6029987335	453210.6029987335
453616.51515960693	453616.51515960693	453616.51515960693	453616.51515960693	453616.51515960693
454020.4360485077	454020.4360485077	454020.4360485077	454020.4360485077	454020.4360485077
454422.9130744934	454422.9130744934	454422.9130744934	454422.9130744934	454422.9130744934
454828.8264274597	454828.8264274597	454828.8264274597	454828.8264274597	454728.0972003937
455233.2501411438	455233.2501411438	455233.2501411438	455133.0420970917	455133.0420970917
455636.17420196533	455636.17420196533	455636.17420196533	455535.4449748993	455535.4449748993
456043.08438301086	456043.08438301086	455941.3573741913	455941.3573741913	455941.3573741913
456346.2760448456	456346.2760448456	456346.2760448456	456346.2760448456	456346.2760448456
456753.1852722168	456753.1852722168	456753.1852722168	456753.1852722168	456753.1852722168
457157.3929786682	457157.3929786682	457157.3929786682	457157.3929786682	457157.3929786682
457562.31117248535	457562.31117248535	457562.31117248535	457562.31117248535	457562.31117248535
457966.80307388306	457966.80307388306	457966.80307388306	457966.80307388306	457966.80307388306
458372.23649024963	458372.23649024963	458372.23649024963	458372.23649024963	458372.23649024963
458775.6724357605	458775.6724357605	458775.6724357605	458775.6724357605	458775.6724357605
459180.588722229	459180.588722229	459180.588722229	459180.588722229	459180.588722229
459584.5158100128	459584.5158100128	459584.5158100128	459584.5158100128	459584.5158100128
459989.4621372223	459989.4621372223	459989.4621372223	459989.4621372223	459989.4621372223
460394.3762779236	460394.3762779236	460394.3762779236	460394.3762779236	460394.3762779236
460799.1352081299	460799.1352081299	460799.1352081299	460799.1352081299	460799.1352081299
461203.61852645874	461203.61852645874	461203.61852645874	461203.61852645874	461203.61852645874
461606.6746711731	461606.6746711731	461606.6746711731	461606.6746711731	461606.6746711731
462010.5938911438	462010.5938911438	462010.5938911438	462010.5938911438	462010.5938911438
462416.09621047974	462416.09621047974	462416.09621047974	462416.09621047974	462416.09621047974
462821.83146476746	462821.83146476746	462821.83146476746	462821.83146476746	462821.83146476746
463224.5795726776	463224.5795726776	463224.5795726776	463224.5795726776	463224.5795726776
463628.4890174866	463628.4890174866	463628.4890174866	463527.80055999756	463527.80055999756
464034.4009399414	464034.4009399414	464034.4009399414	463932.7690601349	463932.7690601349
464438.87305259705	464438.87305259705	464438.87305259705	464438.87305259705	464438.87305259705
464845.751285553	464845.751285553	464845.751285553	464845.751285553	464845.751285553
465249.8469352722	465249.8469352722	465249.8469352722	465149.08385276794	465149.08385276794
465654.6730995178	465654.6730995178	465554.0511608124	465554.0511608124	465554.0511608124
466061.749458313	466061.749458313	465959.9349498749	465959.9349498749	465959.9349498749
466364.93372917175	466364.93372917175	466364.93372917175	466364.93372917175	466364.93372917175
466769.8493003845	466769.8493003845	466769.8493003845	466769.8493003845	466769.8493003845
467174.6950149536	467174.6950149536	467174.6950149536	467174.6950149536	467174.6950149536
467576.83873176575	467576.83873176575	467576.83873176575	467576.83873176575	467576.83873176575
467980.0534248352	467980.0534248352	467980.0534248352	467980.0534248352	467980.0534248352
468384.52196121216	468384.52196121216	468384.52196121216	468384.52196121216	468384.52196121216
468787.0271205902	468787.0271205902	468787.0271205902	468787.0271205902	468787.0271205902
469192.9395198822	469192.9395198822	469192.9395198822	469192.9395198822	469192.9395198822
469597.0826148987	469597.0826148987	469597.0826148987	469597.0826148987	469597.0826148987
470001.0597705841	470001.0597705841	470001.0597705841	470001.0597705841	470001.0597705841
470405.22742271423	470405.22742271423	470405.22742271423	470405.22742271423	470405.22742271423
470810.3747367859	470810.3747367859	470810.3747367859	470810.3747367859	470810.3747367859
471213.5217189789	471213.5217189789	471213.5217189789	471213.5217189789	471213.5217189789
471616.1630153656	471616.1630153656	471616.1630153656	471616.1630153656	471616.1630153656
472021.96502685547	472021.96502685547	472021.96502685547	472021.96502685547	472021.96502685547
472425.6548881531	472425.6548881531	472425.6548881531	472425.6548881531	472425.6548881531
472830.37281036377	472830.37281036377	472830.37281036377	472830.37281036377	472830.37281036377
473233.20746421814	473233.20746421814	473233.20746421814	473233.20746421814	473233.20746421814
473638.25941085815	473638.25941085815	473638.25941085815	473638.25941085815	473638.25941085815
474043.97892951965	474043.97892951965	474043.97892951965	473943.25256347656	473943.25256347656
474448.1222629547	474448.1222629547	474448.1222629547	474448.1222629547	474448.1222629547
474850.830078125	474850.830078125	474850.830078125	474750.33044815063	474750.33044815063
475255.9759616852	475255.9759616852	475255.9759616852	475255.9759616852	475255.9759616852
475659.2044830322	475659.2044830322	475659.2044830322	475659.2044830322	475659.2044830322
476063.91286849976	476063.91286849976	476063.91286849976	476063.91286849976	476063.91286849976
476466.06707572937	476466.06707572937	476466.06707572937	476466.06707572937	476466.06707572937
476870.7585334778	476870.7585334778	476770.2534198761	476770.2534198761	476770.2534198761
477275.77018737793	477275.77018737793	477275.77018737793	477275.77018737793	477174.1156578064
477678.94768714905	477678.94768714905	477678.94768714905	477577.6629447937	477577.6629447937
478082.27038383484	478082.27038383484	477981.5423488617	477981.5423488617	477981.5423488617
478486.1614704132	478486.1614704132	478385.4649066925	478385.4649066925	478385.4649066925
478789.3042564392	478789.3042564392	478789.3042564392	478789.3042564392	478789.3042564392
479193.7906742096	479193.7906742096	479193.7906742096	479193.7906742096	479193.7906742096
479598.00815582275	479598.00815582275	479598.00815582275	479598.00815582275	479598.00815582275
480000.52523612976	480000.52523612976	480000.52523612976	480000.52523612976	480000.52523612976
480407.4308872223	480407.4308872223	480407.4308872223	480407.4308872223	480407.4308872223
480811.3594055176	480811.3594055176	480811.3594055176	480811.3594055176	480811.3594055176
481214.7707939148	481214.7707939148	481214.7707939148	481214.7707939148	481214.7707939148
481618.9477443695	481618.9477443695	481618.9477443695	481618.9477443695	481618.9477443695
482022.6457118988	482022.6457118988	482022.6457118988	482022.6457118988	482022.6457118988
482426.0301589966	482426.0301589966	482426.0301589966	482426.0301589966	482426.0301589966
482830.1520347595	482830.1520347595	482830.1520347595	482830.1520347595	482830.1520347595
483232.3098182678	483232.3098182678	483232.3098182678	483232.3098182678	483232.3098182678
483636.0094547272	483636.0094547272	483636.0094547272	483636.0094547272	483636.0094547272
484039.9281978607	484039.9281978607	484039.9281978607	484039.9281978607	484039.9281978607
484444.0248012543	484444.0248012543	484444.0248012543	484444.0248012543	484444.0248012543
484850.3293991089	484850.3293991089	484850.3293991089	484850.3293991089	484850.3293991089
485255.5139064789	485255.5139064789	485255.5139064789	485255.5139064789	485255.5139064789
485659.21330451965	485659.21330451965	485659.21330451965	485659.21330451965	485558.5067272186
486064.35656547546	486064.35656547546	486064.35656547546	486064.35656547546	486064.35656547546
486469.2738056183	486469.2738056183	486469.2738056183	486469.2738056183	486469.2738056183
486872.2538948059	486872.2538948059	486872.2538948059	486872.2538948059	486872.2538948059
487276.33476257324	487276.33476257324	487276.33476257324	487276.33476257324	487276.33476257324
487680.03702163696	487680.03702163696	487579.3080329895	487579.3080329895	487579.3080329895
488085.97779273987	488085.97779273987	488085.97779273987	488085.97779273987	488085.97779273987
488490.6988143921	488490.6988143921	488490.6988143921	488390.12598991394	488390.12598991394
488893.68653297424	488893.68653297424	488893.68653297424	488793.0908203125	488793.0908203125
489297.00350761414	489297.00350761414	489196.3474750519	489196.3474750519	489196.3474750519
489702.5582790375	489702.5582790375	489601.1908054352	489601.1908054352	489601.1908054352
490006.5221786499	490006.5221786499	490006.5221786499	490006.5221786499	490006.5221786499
490410.43639183044	490410.43639183044	490410.43639183044	490410.43639183044	490410.43639183044
490816.4336681366	490816.4336681366	490816.4336681366	490816.4336681366	490816.4336681366
491220.5924987793	491220.5924987793	491220.5924987793	491220.5924987793	491220.5924987793
491625.0605583191	491625.0605583191	491625.0605583191	491625.0605583191	491625.0605583191
492029.2053222656	492029.2053222656	492029.2053222656	492029.2053222656	492029.2053222656
492432.4209690094	492432.4209690094	492432.4209690094	492432.4209690094	492432.4209690094
492837.33916282654	492837.33916282654	492837.33916282654	492837.33916282654	492837.33916282654
493240.1306629181	493240.1306629181	493240.1306629181	493240.1306629181	493240.1306629181
493646.04568481445	493646.04568481445	493646.04568481445	493646.04568481445	493646.04568481445
494049.2413043976	494049.2413043976	494049.2413043976	494049.2413043976	494049.2413043976
494452.59308815	494452.59308815	494452.59308815	494452.59308815	494452.59308815
494856.43887519836	494856.43887519836	494856.43887519836	494856.43887519836	494856.43887519836
495262.6459598541	495262.6459598541	495262.6459598541	495262.6459598541	495262.6459598541
495666.5794849396	495666.5794849396	495666.5794849396	495666.5794849396	495666.5794849396
496068.99189949036	496068.99189949036	496068.99189949036	496068.99189949036	496068.99189949036
496473.1459617615	496473.1459617615	496473.1459617615	496473.1459617615	496473.1459617615
496877.9036998749	496877.9036998749	496877.9036998749	496877.9036998749	496877.9036998749
497280.3463935852	497280.3463935852	497280.3463935852	497280.3463935852	497280.3463935852
497684.2164993286	497684.2164993286	497684.2164993286	497583.7206840515	497583.7206840515
498089.1613960266	498089.1613960266	498089.1613960266	498089.1613960266	498089.1613960266
498494.0507411957	498494.0507411957	498494.0507411957	498494.0507411957	498494.0507411957
498898.3597755432	498898.3597755432	498898.3597755432	498898.3597755432	498898.3597755432
499303.062915802	499303.062915802	499303.062915802	499303.062915802	499303.062915802
499707.98230171204	499707.98230171204	499606.467962265	499606.467962265	499606.467962265
500112.42938041687	500112.42938041687	500010.91718673706	500010.91718673706	500010.91718673706
500517.0042514801	500517.0042514801	500416.41116142273	500416.41116142273	500416.41116142273
500922.8277206421	500922.8277206421	500821.102142334	500821.102142334	500821.102142334
501226.021528244	501226.021528244	501226.021528244	501226.021528244	501226.021528244
501633.06760787964	501633.06760787964	501633.06760787964	501633.06760787964	501633.06760787964
502037.7676486969	502037.7676486969	502037.7676486969	502037.7676486969	502037.7676486969
502441.6491985321	502441.6491985321	502441.6491985321	502441.6491985321	502441.6491985321
502846.70877456665	502846.70877456665	502846.70877456665	502846.70877456665	502846.70877456665
503251.8630027771	503251.8630027771	503251.8630027771	503251.8630027771	503251.8630027771
503656.7802429199	503656.7802429199	503656.7802429199	503656.7802429199	503656.7802429199
504061.69724464417	504061.69724464417	504061.69724464417	504061.69724464417	504061.69724464417
504467.8177833557	504467.8177833557	504467.8177833557	504467.8177833557	504467.8177833557
504870.61762809753	504870.61762809753	504870.61762809753	504870.61762809753	504870.61762809753
505275.541305542	505275.541305542	505275.541305542	505275.541305542	505275.541305542
505682.4598312378	505682.4598312378	505682.4598312378	505682.4598312378	505682.4598312378
506087.24999427795	506087.24999427795	506087.24999427795	506087.24999427795	506087.24999427795
506490.1828765869	506490.1828765869	506490.1828765869	506490.1828765869	506490.1828765869
506892.52376556396	506892.52376556396	506892.52376556396	506892.52376556396	506892.52376556396
507297.46747016907	507297.46747016907	507297.46747016907	507297.46747016907	507297.46747016907
507701.016664505	507701.016664505	507701.016664505	507701.016664505	507701.016664505
508104.2482852936	508104.2482852936	508104.2482852936	508002.6888847351	508002.6888847351
508507.19594955444	508507.19594955444	508507.19594955444	508507.19594955444	508406.63599967957
508911.10157966614	508911.10157966614	508911.10157966614	508911.10157966614	508911.10157966614
509315.2086734772	509315.2086734772	509315.2086734772	509315.2086734772	509315.2086734772
509719.6764945984	509719.6764945984	509719.6764945984	509719.6764945984	509719.6764945984
510124.6032714844	510124.6032714844	510124.6032714844	510124.6032714844	510124.6032714844
510528.71441841125	510528.71441841125	510528.71441841125	510528.71441841125	510427.9842376709
510932.3139190674	510932.3139190674	510932.3139190674	510830.99579811096	510830.99579811096
511335.00385284424	511335.00385284424	511335.00385284424	511234.2712879181	511234.2712879181
511741.1479949951	511741.1479949951	511640.18750190735	511640.18750190735	511640.18750190735
512144.0489292145	512144.0489292145	512043.3280467987	512043.3280467987	512043.3280467987
512448.0309486389	512448.0309486389	512448.0309486389	512448.0309486389	512448.0309486389
512852.95057296753	512852.95057296753	512852.95057296753	512852.95057296753	512852.95057296753
513257.8692436218	513257.8692436218	513257.8692436218	513257.8692436218	513257.8692436218
513662.7848148346	513662.7848148346	513662.7848148346	513662.7848148346	513662.7848148346
514066.32375717163	514066.32375717163	514066.32375717163	514066.32375717163	514066.32375717163
514469.2380428314	514469.2380428314	514469.2380428314	514469.2380428314	514469.2380428314
514872.16234207153	514872.16234207153	514872.16234207153	514872.16234207153	514872.16234207153
515276.0782241821	515276.0782241821	515276.0782241821	515276.0782241821	515276.0782241821
515682.0213794708	515682.0213794708	515682.0213794708	515682.0213794708	515682.0213794708
516086.20858192444	516086.20858192444	516086.20858192444	516086.20858192444	516086.20858192444
516491.9853210449	516491.9853210449	516491.9853210449	516491.9853210449	516491.9853210449
516894.82259750366	516894.82259750366	516894.82259750366	516894.82259750366	516894.82259750366
517298.7310886383	517298.7310886383	517298.7310886383	517298.7310886383	517298.7310886383
517700.53148269653	517700.53148269653	517700.53148269653	517700.53148269653	517700.53148269653
518105.4718494415	518105.4718494415	518105.4718494415	518105.4718494415	518105.4718494415
518509.37151908875	518509.37151908875	518509.37151908875	518509.37151908875	518509.37151908875
518913.4781360626	518913.4781360626	518913.4781360626	518913.4781360626	518913.4781360626
519315.6111240387	519315.6111240387	519315.6111240387	519315.6111240387	519315.6111240387
519719.3639278412	519719.3639278412	519719.3639278412	519719.3639278412	519719.3639278412
520122.4844455719	520122.4844455719	520122.4844455719	520122.4844455719	520122.4844455719
520525.7942676544	520525.7942676544	520525.7942676544	520525.7942676544	520525.7942676544
520929.4641017914	520929.4641017914	520929.4641017914	520929.4641017914	520929.4641017914
521335.34121513367	521335.34121513367	521335.34121513367	521335.34121513367	521335.34121513367
521738.20972442627	521738.20972442627	521637.07280158997	521637.07280158997	521637.07280158997
522141.9851779938	522141.9851779938	522141.9851779938	522040.2343273163	522040.2343273163
522546.10538482666	522546.10538482666	522546.10538482666	522546.10538482666	522546.10538482666
522950.3982067108	522950.3982067108	522950.3982067108	522950.3982067108	522850.14033317566
523352.95486450195	523352.95486450195	523352.95486450195	523352.95486450195	523252.51364707947
523756.5996646881	523756.5996646881	523655.8678150177	523655.8678150177	523655.8678150177
524161.3783836365	524161.3783836365	524060.7876777649	524060.7876777649	524060.7876777649
524565.2089118958	524565.2089118958	524464.4780158997	524464.4780158997	524464.4780158997
524968.1489467621	524968.1489467621	524866.6942119598	524866.6942119598	524866.6942119598
525271.3489532471	525271.3489532471	525271.3489532471	525271.3489532471	525271.3489532471
525677.2575378418	525677.2575378418	525677.2575378418	525677.2575378418	525677.2575378418
526082.1716785431	526082.1716785431	526082.1716785431	526082.1716785431	526082.1716785431
526485.4726791382	526485.4726791382	526485.4726791382	526485.4726791382	526485.4726791382
526889.3890380859	526889.3890380859	526889.3890380859	526889.3890380859	526889.3890380859
527294.3322658539	527294.3322658539	527294.3322658539	527294.3322658539	527294.3322658539
527697.6253986359	527697.6253986359	527697.6253986359	527697.6253986359	527697.6253986359
528100.9833812714	528100.9833812714	528100.9833812714	528100.9833812714	528100.9833812714
528505.8934688568	528505.8934688568	528505.8934688568	528505.8934688568	528505.8934688568
528910.95662117	528910.95662117	528910.95662117	528910.95662117	528910.95662117
529315.2799606323	529315.2799606323	529315.2799606323	529315.2799606323	529315.2799606323
529718.4488773346	529718.4488773346	529718.4488773346	529718.4488773346	529617.9447174072
530123.1060028076	530123.1060028076	530123.1060028076	530123.1060028076	530123.1060028076
530527.8785228729	530527.8785228729	530527.8785228729	530527.8785228729	530527.8785228729
530931.8072795868	530931.8072795868	530931.8072795868	530931.8072795868	530931.8072795868
531338.2110595703	531338.2110595703	531338.2110595703	531338.2110595703	531338.2110595703
531743.0377006531	531743.0377006531	531743.0377006531	531743.0377006531	531743.0377006531
532148.1878757477	532148.1878757477	532148.1878757477	532148.1878757477	532148.1878757477
532553.3499717712	532553.3499717712	532553.3499717712	532553.3499717712	532553.3499717712
532958.0724239349	532958.0724239349	532958.0724239349	532958.0724239349	532958.0724239349
533363.9581203461	533363.9581203461	533363.9581203461	533262.2303962708	533262.2303962708
533768.872499466	533768.872499466	533768.872499466	533667.1476364136	533667.1476364136
534174.1774082184	534174.1774082184	534072.452545166	534072.452545166	534072.452545166
534577.8098106384	534577.8098106384	534476.3708114624	534476.3708114624	534476.3708114624
534982.106924057	534982.106924057	534880.8047771454	534880.8047771454	534880.8047771454
535285.297870636	535285.297870636	535285.297870636	535285.297870636	535285.297870636
535690.2117729187	535690.2117729187	535690.2117729187	535690.2117729187	535690.2117729187
536094.1317081451	536094.1317081451	536094.1317081451	536094.1317081451	536094.1317081451
536496.1483478546	536496.1483478546	536496.1483478546	536496.1483478546	536496.1483478546
536903.0590057373	536903.0590057373	536903.0590057373	536903.0590057373	536903.0590057373
537306.50806427	537306.50806427	537306.50806427	537306.50806427	537306.50806427
537711.1551761627	537711.1551761627	537711.1551761627	537711.1551761627	537711.1551761627
538115.0760650635	538115.0760650635	538115.0760650635	538115.0760650635	538115.0760650635
538519.1895961761	538519.1895961761	538519.1895961761	538519.1895961761	538519.1895961761
538923.8388538361	538923.8388538361	538923.8388538361	538923.8388538361	538923.8388538361
539328.1631469727	539328.1631469727	539328.1631469727	539328.1631469727	539328.1631469727
539730.8712005615	539730.8712005615	539730.8712005615	539730.8712005615	539730.8712005615
540134.7784996033	540134.7784996033	540134.7784996033	540134.7784996033	540134.7784996033
540538.8562679291	540538.8562679291	540538.8562679291	540538.8562679291	540538.8562679291
540943.596124649	540943.596124649	540943.596124649	540943.596124649	540843.0817127228
541347.2831249237	541347.2831249237	541347.2831249237	541347.2831249237	541347.2831249237
541751.2519359589	541751.2519359589	541751.2519359589	541751.2519359589	541751.2519359589
542155.163526535	542155.163526535	542155.163526535	542155.163526535	542155.163526535
542559.7658157349	542559.7658157349	542559.7658157349	542559.7658157349	542559.7658157349
542963.4006023407	542963.4006023407	542963.4006023407	542963.4006023407	542963.4006023407
543366.0297393799	543366.0297393799	543366.0297393799	543366.0297393799	543366.0297393799
543770.3080177307	543770.3080177307	543770.3080177307	543770.3080177307	543770.3080177307
544174.0102767944	544174.0102767944	544174.0102767944	544072.4740028381	544072.4740028381
544578.6888599396	544578.6888599396	544578.6888599396	544578.6888599396	544578.6888599396
544983.615398407	544983.615398407	544983.615398407	544882.0745944977	544882.0745944977
545386.5621089935	545386.5621089935	545386.5621089935	545286.0026359558	545286.0026359558
545789.7520065308	545789.7520065308	545689.2249584198	545689.2249584198	545689.2249584198
546194.6675777435	546194.6675777435	546093.0213928223	546093.0213928223	546093.0213928223
546598.6697673798	546598.6697673798	546497.0579147339	546497.0579147339	546497.0579147339
546902.7898311615	546902.7898311615	546902.7898311615	546902.7898311615	546902.7898311615
547306.9508075714	547306.9508075714	547306.9508075714	547306.9508075714	547306.9508075714
547712.4154567719	547712.4154567719	547712.4154567719	547712.4154567719	547712.4154567719
548117.3300743103	548117.3300743103	548117.3300743103	548117.3300743103	548117.3300743103
548521.299123764	548521.299123764	548521.299123764	548521.299123764	548521.299123764
548927.728176117	548927.728176117	548927.728176117	548927.728176117	548927.728176117
549332.8649997711	549332.8649997711	549332.8649997711	549332.8649997711	549332.8649997711
549735.8393669128	549735.8393669128	549735.8393669128	549735.8393669128	549735.8393669128
550139.4889354706	550139.4889354706	550139.4889354706	550139.4889354706	550139.4889354706
550545.2110767365	550545.2110767365	550545.2110767365	550545.2110767365	550545.2110767365
550947.9553699493	550947.9553699493	550947.9553699493	550947.9553699493	550947.9553699493
551350.5890369415	551350.5890369415	551350.5890369415	551350.5890369415	551350.5890369415
551753.5192966461	551753.5192966461	551753.5192966461	551753.5192966461	551753.5192966461
552157.4380397797	552157.4380397797	552157.4380397797	552157.4380397797	552157.4380397797
552562.0305538177	552562.0305538177	552562.0305538177	552562.0305538177	552562.0305538177
552966.3920402527	552966.3920402527	552966.3920402527	552966.3920402527	552865.6585216522
553371.1502552032	553371.1502552032	553371.1502552032	553371.1502552032	553371.1502552032
553776.0710716248	553776.0710716248	553776.0710716248	553776.0710716248	553776.0710716248
554181.8342208862	554181.8342208862	554181.8342208862	554181.8342208862	554181.8342208862
554586.9858264923	554586.9858264923	554586.9858264923	554485.2151870728	554485.2151870728
554990.5242919922	554990.5242919922	554990.5242919922	554888.93699646	554888.93699646
555394.389629364	555394.389629364	555394.389629364	555394.389629364	555394.389629364
555798.3069419861	555798.3069419861	555798.3069419861	555798.3069419861	555798.3069419861
556204.2279243469	556204.2279243469	556204.2279243469	556204.2279243469	556103.6927700043
556607.9728603363	556607.9728603363	556607.9728603363	556506.0477256775	556506.0477256775
557010.7498168945	557010.7498168945	556909.9338054657	556909.9338054657	556909.9338054657
557414.8766994476	557414.8766994476	557313.1275177002	557313.1275177002	557313.1275177002
557818.6912536621	557818.6912536621	557717.1518802643	557717.1518802643	557717.1518802643
558120.4648017883	558120.4648017883	558120.4648017883	558120.4648017883	558120.4648017883
558523.3545303345	558523.3545303345	558523.3545303345	558523.3545303345	558523.3545303345
558927.8481006622	558927.8481006622	558927.8481006622	558927.8481006622	558927.8481006622
559334.6610069275	559334.6610069275	559334.6610069275	559334.6610069275	559334.6610069275
559739.0897274017	559739.0897274017	559739.0897274017	559739.0897274017	559739.0897274017
560146.0015773773	560146.0015773773	560146.0015773773	560146.0015773773	560146.0015773773
560548.485994339	560548.485994339	560548.485994339	560548.485994339	560548.485994339
560954.3998241425	560954.3998241425	560954.3998241425	560954.3998241425	560954.3998241425
561358.2110404968	561358.2110404968	561358.2110404968	561358.2110404968	561358.2110404968
561763.188123703	561763.188123703	561763.188123703	561763.188123703	561763.188123703
562166.7296886444	562166.7296886444	562166.7296886444	562166.7296886444	562166.7296886444
562571.6776847839	562571.6776847839	562571.6776847839	562571.6776847839	562571.6776847839
562974.9443531036	562974.9443531036	562974.9443531036	562974.9443531036	562974.9443531036
